chr	start	end	name	score	strand	symbol	tss	K562.ENCFF934YBO.TPM.txt.Expression	Expression	Expression.quantile	is_ue	cellType	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile.TSS1Kb	DHS.RPM.TSS1Kb	DHS.RPM.quantile.TSS1Kb	DHS.RPKM.TSS1Kb	DHS.RPKM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile.TSS1Kb	H3K27ac.RPM.TSS1Kb	H3K27ac.RPM.quantile.TSS1Kb	H3K27ac.RPKM.TSS1Kb	H3K27ac.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr22	22901749	22909004	LL22NC03-63E9.3	0	+	LL22NC03-63E9.3	22901749	0.160000	0.160000	0.420677	False	K562	712	1639.415981	0.837790	0.837790	225.970500	0.957219	584	1496.143076	0.821747	0.821747	206.222340	0.957219	1567.779529	0.827094	216.096420	0.957219	227	1037.443957	0.692513	0.692513	142.997100	0.903743	1037.443957	0.692513	142.997100	0.903743	1732	3988.017527	0.990196	0.990196	3988.017527	0.990196	1394	3571.273028	0.985740	0.985740	3571.273028	0.985740	3779.645278	0.989305	3779.645278	0.989305	504	2303.399800	0.985740	0.985740	2303.399800	0.985740	2303.399800	0.985740	2303.399800	0.985740	0.991087
chr22	22974027	22987012	POM121L1P	0	-	POM121L1P	22987012	0.000000	0.000000	0.268271	False	K562	159	366.105535	0.488414	0.488414	28.194496	0.629234	141	361.226325	0.493761	0.493761	27.818739	0.625668	363.665930	0.488414	28.006618	0.623886	4	18.280951	0.090018	0.090018	1.407851	0.058824	18.280951	0.090018	1.407851	0.058824	6	13.815303	0.297683	0.297683	13.815303	0.297683	1	2.561889	0.084670	0.084670	2.561889	0.084670	8.188596	0.194296	8.188596	0.194296	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.105169
chr22	22988781	22990368	GGTLC2	0	+	GGTLC2	22988781	0.000000	0.000000	0.268271	False	K562	9	20.722955	0.064171	0.064171	13.057943	0.358289	5	12.809444	0.035651	0.035651	8.071483	0.199643	16.766199	0.051693	10.564713	0.272727	2	9.140475	0.057932	0.057932	5.759594	0.112299	9.140475	0.057932	5.759594	0.112299	3	6.907652	0.183601	0.183601	6.907652	0.183601	5	12.809444	0.280749	0.280749	12.809444	0.280749	9.858548	0.241533	9.858548	0.241533	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.131016
chr22	23229959	23238013	IGLL5	0	+	IGLL5	23229959	0.000000	0.000000	0.268271	False	K562	147	338.474929	0.467914	0.467914	42.025693	0.755793	140	358.664436	0.490196	0.490196	44.532460	0.761141	348.569682	0.474153	43.279077	0.764706	88	402.180917	0.455437	0.455437	49.935550	0.723708	402.180917	0.455437	49.935550	0.723708	18	41.445910	0.425134	0.425134	41.445910	0.425134	14	35.866444	0.421569	0.421569	35.866444	0.421569	38.656177	0.430481	38.656177	0.430481	13	59.413090	0.521390	0.521390	59.413090	0.521390	59.413090	0.521390	59.413090	0.521390	0.472371
chr22	23401592	23484241	RSPH14	0	-	RSPH14	23484241			0.081996	False	K562	3599	8286.879376	0.982175	0.982175	100.265936	0.891266	3337	8549.023024	0.983957	0.983957	103.437707	0.896613	8417.951200	0.983957	101.851822	0.891266	1799	8221.857619	0.980392	0.980392	99.479215	0.857398	8221.857619	0.980392	99.479215	0.857398	770	1772.963912	0.948307	0.948307	1772.963912	0.948307	739	1893.235845	0.951872	0.951872	1893.235845	0.951872	1833.099879	0.951872	1833.099879	0.951872	35	159.958319	0.612299	0.612299	159.958319	0.612299	159.958319	0.612299	159.958319	0.612299	0.787879
chr22	23412539	23467224	GNAZ	0	+	GNAZ	23412539	0.130000	0.130000	0.409982	False	K562	2197	5058.703526	0.955437	0.955437	92.506236	0.877005	1983	5080.225549	0.951872	0.951872	92.899800	0.877005	5069.464537	0.955437	92.703018	0.877005	1215	5552.838803	0.959002	0.959002	101.542266	0.860963	5552.838803	0.959002	101.542266	0.860963	282	649.319251	0.846702	0.846702	649.319251	0.846702	297	760.880982	0.868093	0.868093	760.880982	0.868093	705.100117	0.850267	705.100117	0.850267	22	100.545229	0.565062	0.565062	100.545229	0.565062	100.545229	0.565062	100.545229	0.565062	0.686275
chr22	23487512	23507830	RAB36	0	+	RAB36	23487512	0.000000	0.000000	0.268271	False	K562	1037	2387.744905	0.889483	0.889483	117.518698	0.909091	938	2403.051722	0.894831	0.894831	118.272060	0.910873	2395.398314	0.894831	117.895379	0.910873	509	2326.250988	0.862745	0.862745	114.492125	0.873440	2326.250988	0.862745	114.492125	0.873440	884	2035.454673	0.955437	0.955437	2035.454673	0.955437	761	1949.597399	0.955437	0.955437	1949.597399	0.955437	1992.526036	0.955437	1992.526036	0.955437	25	114.255942	0.577540	0.577540	114.255942	0.577540	114.255942	0.577540	114.255942	0.577540	0.741533
chr22	23522551	23660224	BCR	0	+	BCR	23522551	26.240000	26.240000	0.793226	False	K562	8829	20329.218676	1.000000	1.000000	147.663076	0.935829	7909	20261.978752	1.000000	1.000000	147.174673	0.930481	20295.598714	1.000000	147.418875	0.934046	4463	20396.970846	1.000000	1.000000	148.155200	0.905526	20396.970846	1.000000	148.155200	0.905526	348	801.287586	0.868984	0.868984	801.287586	0.868984	284	727.576428	0.859180	0.859180	727.576428	0.859180	764.432007	0.866310	764.432007	0.866310	179	818.072548	0.898396	0.898396	818.072548	0.898396	818.072548	0.898396	818.072548	0.898396	0.905526
chr22	23604953	23607186	FBXW4P1	0	+	FBXW4P1	23604953	2.720000	2.720000	0.550802	False	K562	57	131.245381	0.257576	0.257576	58.775361	0.816399	40	102.475553	0.227273	0.227273	45.891426	0.771836	116.860467	0.249554	52.333393	0.802139	66	301.635688	0.392157	0.392157	135.080917	0.893048	301.635688	0.392157	135.080917	0.893048	14	32.235707	0.396613	0.396613	32.235707	0.396613	7	17.933222	0.323529	0.323529	17.933222	0.323529	25.084465	0.371658	25.084465	0.371658	20	91.404754	0.554367	0.554367	91.404754	0.554367	91.404754	0.554367	91.404754	0.554367	0.456328
chr22	23701792	23724313	CES5AP1	0	-	CES5AP1	23724313	0.000000	0.000000	0.268271	False	K562	73	168.086189	0.319964	0.319964	7.463531	0.162210	55	140.903886	0.284314	0.284314	6.256555	0.128342	154.495037	0.304813	6.860043	0.144385	40	182.809508	0.320856	0.320856	8.117291	0.174688	182.809508	0.320856	8.117291	0.174688	3	6.907652	0.183601	0.183601	6.907652	0.183601	2	5.123778	0.139037	0.139037	5.123778	0.139037	6.015715	0.148841	6.015715	0.148841	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.225490
chr22	23732791	23744799	ZDHHC8P1	0	-	ZDHHC8P1	23744799	0.540000	0.540000	0.479501	False	K562	66	151.968335	0.298574	0.298574	12.655591	0.345811	43	110.161220	0.249554	0.249554	9.173986	0.229947	131.064777	0.270945	10.914788	0.283422	15	68.553565	0.185383	0.185383	5.708991	0.110517	68.553565	0.185383	5.708991	0.110517	68	156.573436	0.590018	0.590018	156.573436	0.590018	65	166.522774	0.602496	0.602496	166.522774	0.602496	161.548105	0.597148	161.548105	0.597148	10	45.702377	0.490196	0.490196	45.702377	0.490196	45.702377	0.490196	45.702377	0.490196	0.536542
chr22	23775750	23777258	LINC01659	0	+	LINC01659	23775750			0.081996	False	K562	10	23.025505	0.074866	0.074866	15.268903	0.418895	6	15.371333	0.045455	0.045455	10.193192	0.262032	19.198419	0.062389	12.731047	0.340463	0	0.000000	0.020499	0.020499	0.000000	0.020499	0.000000	0.020499	0.000000	0.020499	18	41.445910	0.425134	0.425134	41.445910	0.425134	20	51.237777	0.464349	0.464349	51.237777	0.464349	46.341843	0.449198	46.341843	0.449198	4	18.280951	0.361854	0.361854	18.280951	0.361854	18.280951	0.361854	18.280951	0.361854	0.418895
chr22	23804268	23829167	LINC01658	0	-	LINC01658	23829167			0.081996	False	K562	88	202.624447	0.363636	0.363636	8.137855	0.190731	99	253.626994	0.399287	0.399287	10.186232	0.260250	228.125721	0.374332	9.162043	0.226381	31	141.677369	0.278075	0.278075	5.690083	0.108734	141.677369	0.278075	5.690083	0.108734	3	6.907652	0.183601	0.183601	6.907652	0.183601	8	20.495111	0.342246	0.342246	20.495111	0.342246	13.701381	0.305704	13.701381	0.305704	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.156863
chr22	23915312	23922495	IGLL1	0	-	IGLL1	23922495	0.170000	0.170000	0.426025	False	K562	17	39.143359	0.103387	0.103387	5.449444	0.099822	10	25.618888	0.077540	0.077540	3.566600	0.058824	32.381124	0.096257	4.508022	0.080214	3	13.710713	0.074866	0.074866	1.908773	0.064171	13.710713	0.074866	1.908773	0.064171	9	20.722955	0.352050	0.352050	20.722955	0.352050	5	12.809444	0.280749	0.280749	12.809444	0.280749	16.766199	0.327986	16.766199	0.327986	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.274510
chr22	23950638	23974508	DRICH1	0	-	DRICH1	23974508			0.081996	False	K562	114	262.490761	0.397504	0.397504	10.996680	0.292335	117	299.740993	0.438503	0.438503	12.557226	0.344029	281.115877	0.417112	11.776953	0.317291	36	164.528557	0.304813	0.304813	6.892692	0.139037	164.528557	0.304813	6.892692	0.139037	5	11.512753	0.276292	0.276292	11.512753	0.276292	6	15.371333	0.303922	0.303922	15.371333	0.303922	13.442043	0.298574	13.442043	0.298574	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.260250
chr22	23980674	24059610	GUSBP11	0	-	GUSBP11	24059610	9.780000	9.780000	0.666667	False	K562	359	826.615642	0.690731	0.690731	10.471973	0.276292	346	886.413535	0.720143	0.720143	11.229522	0.294118	856.514589	0.711230	10.850747	0.279857	259	1183.691564	0.723708	0.723708	14.995586	0.392157	1183.691564	0.723708	14.995586	0.392157	83	191.111694	0.616756	0.616756	191.111694	0.616756	78	199.827329	0.625668	0.625668	199.827329	0.625668	195.469512	0.620321	195.469512	0.620321	66	301.635688	0.713904	0.713904	301.635688	0.713904	301.635688	0.713904	301.635688	0.713904	0.659537
chr22	24033047	24041363	RGL4	0	+	RGL4	24033047	0.000000	0.000000	0.268271	False	K562	20	46.051011	0.114973	0.114973	5.537640	0.101604	19	48.675888	0.129234	0.129234	5.853281	0.117647	47.363449	0.119430	5.695460	0.110517	25	114.255942	0.247772	0.247772	13.739291	0.367201	114.255942	0.247772	13.739291	0.367201	1	2.302551	0.075758	0.075758	2.302551	0.075758	2	5.123778	0.139037	0.139037	5.123778	0.139037	3.713164	0.098930	3.713164	0.098930	4	18.280951	0.361854	0.361854	18.280951	0.361854	18.280951	0.361854	18.280951	0.361854	0.219251
chr22	24083770	24093279	ZNF70	0	-	ZNF70	24093279	1.210000	1.210000	0.524064	False	K562	81	186.506593	0.343137	0.343137	19.613692	0.513369	86	220.322439	0.370766	0.370766	23.169885	0.573975	203.414516	0.352941	21.391788	0.547237	75	342.767827	0.425134	0.425134	36.046674	0.641711	342.767827	0.425134	36.046674	0.641711	51	117.430077	0.555258	0.555258	117.430077	0.555258	62	158.837107	0.597148	0.597148	158.837107	0.597148	138.133592	0.573975	138.133592	0.573975	75	342.767827	0.754011	0.754011	342.767827	0.754011	342.767827	0.754011	342.767827	0.754011	0.652406
chr22	24094929	24096630	VPREB3	0	-	VPREB3	24096630	0.000000	0.000000	0.268271	False	K562	16	36.840809	0.098930	0.098930	21.658324	0.547237	10	25.618888	0.077540	0.077540	15.061075	0.409982	31.229848	0.090909	18.359699	0.497326	4	18.280951	0.090018	0.090018	10.747179	0.276292	18.280951	0.090018	10.747179	0.276292	3	6.907652	0.183601	0.183601	6.907652	0.183601	2	5.123778	0.139037	0.139037	5.123778	0.139037	6.015715	0.148841	6.015715	0.148841	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.077540
chr22	24105200	24108050	C22orf15	0	+	C22orf15	24105200	0.000000	0.000000	0.268271	False	K562	34	78.286718	0.187166	0.187166	27.469024	0.620321	20	51.237777	0.132799	0.132799	17.978167	0.500891	64.762247	0.155080	22.723596	0.559715	69	315.346401	0.401070	0.401070	110.647860	0.869875	315.346401	0.401070	110.647860	0.869875	24	55.261213	0.459893	0.459893	55.261213	0.459893	13	33.304555	0.409982	0.409982	33.304555	0.409982	44.282884	0.443850	44.282884	0.443850	5	22.851188	0.393939	0.393939	22.851188	0.393939	22.851188	0.393939	22.851188	0.393939	0.433155
chr22	24108020	24110159	CHCHD10	0	-	CHCHD10	24110159	118.430000	118.430000	0.941176	False	K562	102	234.860155	0.381462	0.381462	109.799044	0.901961	81	207.512995	0.345811	0.345811	97.014023	0.884135	221.186575	0.363636	103.406533	0.894831	187	854.634450	0.643494	0.643494	399.548597	0.978610	854.634450	0.643494	399.548597	0.978610	107	246.372907	0.656863	0.656863	246.372907	0.656863	97	248.503216	0.662210	0.662210	248.503216	0.662210	247.438062	0.664884	247.438062	0.664884	131	598.701138	0.850267	0.850267	598.701138	0.850267	598.701138	0.850267	598.701138	0.850267	0.762923
chr22	24115005	24126503	MMP11	0	+	MMP11	24115005	0.300000	0.300000	0.447415	False	K562	46	105.917325	0.217469	0.217469	9.211804	0.224599	42	107.599331	0.241533	0.241533	9.358091	0.240642	106.758328	0.228164	9.284948	0.228164	27	123.396418	0.260250	0.260250	10.731990	0.274510	123.396418	0.260250	10.731990	0.274510	7	16.117854	0.316399	0.316399	16.117854	0.316399	19	48.675888	0.459893	0.459893	48.675888	0.459893	32.396871	0.399287	32.396871	0.399287	10	45.702377	0.490196	0.490196	45.702377	0.490196	45.702377	0.490196	45.702377	0.490196	0.445633
chr22	24129117	24176705	SMARCB1	0	+	SMARCB1	24129117	52.990000	52.990000	0.875223	False	K562	197	453.602455	0.552585	0.552585	9.531866	0.237077	187	479.073211	0.572193	0.572193	10.067101	0.253119	466.337833	0.565062	9.799484	0.242424	214	978.030867	0.681818	0.681818	20.552048	0.502674	978.030867	0.681818	20.552048	0.502674	95	218.742301	0.641711	0.641711	218.742301	0.641711	107	274.122105	0.683601	0.683601	274.122105	0.683601	246.432203	0.663102	246.432203	0.663102	136	621.552327	0.861854	0.861854	621.552327	0.861854	621.552327	0.861854	621.552327	0.861854	0.773619
chr22	24176689	24181199	DERL3	0	-	DERL3	24181199	9.000000	9.000000	0.658645	False	K562	64	147.363234	0.291444	0.291444	32.674775	0.693405	58	148.589552	0.300357	0.300357	32.946686	0.698752	147.976393	0.295009	32.810730	0.696970	63	287.924975	0.380570	0.380570	63.841458	0.777184	287.924975	0.380570	63.841458	0.777184	504	1160.485470	0.905526	0.905526	1160.485470	0.905526	433	1109.297863	0.909091	0.909091	1109.297863	0.909091	1134.891666	0.905526	1134.891666	0.905526	37	169.098795	0.620321	0.620321	169.098795	0.620321	169.098795	0.620321	169.098795	0.620321	0.755793
chr22	24198889	24228299	SLC2A11	0	+	SLC2A11	24198889	2.570000	2.570000	0.547237	False	K562	365	840.430945	0.697861	0.697861	28.576367	0.634581	383	981.203422	0.745989	0.745989	33.362918	0.702317	910.817184	0.723708	30.969642	0.670232	119	543.858286	0.527629	0.527629	18.492291	0.463458	543.858286	0.527629	18.492291	0.463458	15	34.538258	0.402852	0.402852	34.538258	0.402852	15	38.428332	0.432264	0.432264	38.428332	0.432264	36.483295	0.418895	36.483295	0.418895	4	18.280951	0.361854	0.361854	18.280951	0.361854	18.280951	0.361854	18.280951	0.361854	0.409982
chr22	24235896	24241117	MIF-AS1	0	-	MIF-AS1	24241117			0.081996	False	K562	380	874.969203	0.717469	0.717469	167.586517	0.941176	333	853.108980	0.707665	0.707665	163.399537	0.939394	864.039092	0.713012	165.493027	0.941176	285	1302.517744	0.745098	0.745098	249.476680	0.950089	1302.517744	0.745098	249.476680	0.950089	11	25.328056	0.381462	0.381462	25.328056	0.381462	19	48.675888	0.459893	0.459893	48.675888	0.459893	37.001972	0.424242	37.001972	0.424242	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.352941
chr22	24236564	24237409	MIF	0	+	MIF	24236564	398.090000	398.090000	0.987522	True	K562	139	320.054524	0.447415	0.447415	378.762751	0.976827	103	263.874549	0.406417	0.406417	312.277573	0.969697	291.964537	0.426025	345.520162	0.973262	73	333.627352	0.413547	0.413547	394.825269	0.976827	333.627352	0.413547	394.825269	0.976827	244	561.822331	0.825312	0.825312	561.822331	0.825312	202	517.501544	0.806595	0.806595	517.501544	0.806595	539.661937	0.811052	539.661937	0.811052	110	502.726147	0.823529	0.823529	502.726147	0.823529	502.726147	0.823529	502.726147	0.823529	0.841355
chr22	24299600	24303368	GSTT2B	0	+	GSTT2B	24299600	0.000000	0.000000	0.268271	False	K562	1	2.302551	0.007130	0.007130	0.611080	0.014260	0	0.000000	0.004456	0.004456	0.000000	0.004456	1.151275	0.003565	0.305540	0.007130	1	4.570238	0.045455	0.045455	1.212908	0.057041	4.570238	0.045455	1.212908	0.057041	0	0.000000	0.022282	0.022282	0.000000	0.022282	0	0.000000	0.028520	0.028520	0.000000	0.028520	0.000000	0.013369	0.000000	0.013369	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.013369
chr22	24309025	24314748	DDTL	0	+	DDTL	24309025	0.220000	0.220000	0.436720	False	K562	24	55.261213	0.138146	0.138146	9.655987	0.240642	18	46.113999	0.124777	0.124777	8.057662	0.197861	50.687606	0.128342	8.856824	0.215686	29	132.536893	0.268271	0.268271	23.158639	0.536542	132.536893	0.268271	23.158639	0.536542	4	9.210202	0.238859	0.238859	9.210202	0.238859	1	2.561889	0.084670	0.084670	2.561889	0.084670	5.886045	0.139929	5.886045	0.139929	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.074866
chr22	24313553	24316680	DDT	0	-	DDT	24316680	208.180000	208.180000	0.973262	False	K562	7	16.117854	0.049020	0.049020	5.154414	0.089127	3	7.685666	0.021390	0.021390	2.457840	0.044563	11.901760	0.026738	3.806127	0.058824	8	36.561902	0.125668	0.125668	11.692325	0.304813	36.561902	0.125668	11.692325	0.304813	0	0.000000	0.022282	0.022282	0.000000	0.022282	0	0.000000	0.028520	0.028520	0.000000	0.028520	0.000000	0.013369	0.000000	0.013369	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.013369
chr22	24322218	24326106	GSTT2	0	+	GSTT2	24322218	0.000000	0.000000	0.268271	False	K562	0	0.000000	0.003565	0.003565	0.000000	0.003565	1	2.561889	0.010695	0.010695	0.658922	0.012478	1.280944	0.005348	0.329461	0.008913	0	0.000000	0.020499	0.020499	0.000000	0.020499	0.000000	0.020499	0.000000	0.020499	0	0.000000	0.022282	0.022282	0.000000	0.022282	0	0.000000	0.028520	0.028520	0.000000	0.028520	0.000000	0.013369	0.000000	0.013369	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.013369
chr22	24340594	24347258	GSTTP1	0	-	GSTTP1	24347258	0.000000	0.000000	0.268271	False	K562	9	20.722955	0.064171	0.064171	3.109687	0.040998	4	10.247555	0.027629	0.027629	1.537748	0.026738	15.485255	0.040107	2.323718	0.035651	3	13.710713	0.074866	0.074866	2.057430	0.065954	13.710713	0.074866	2.057430	0.065954	1	2.302551	0.075758	0.075758	2.302551	0.075758	2	5.123778	0.139037	0.139037	5.123778	0.139037	3.713164	0.098930	3.713164	0.098930	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.182709
chr22	24373116	24374043	LOC391322	0	+	LOC391322	24373116			0.081996	False	K562	20	46.051011	0.114973	0.114973	49.677466	0.789661	21	53.799665	0.137255	0.137255	58.036317	0.821747	49.925338	0.126560	53.856891	0.807487	65	297.065450	0.388592	0.388592	320.458954	0.964349	297.065450	0.388592	320.458954	0.964349	367	845.036046	0.871658	0.871658	845.036046	0.871658	257	658.405429	0.844920	0.844920	658.405429	0.844920	751.720738	0.864528	751.720738	0.864528	122	557.568999	0.840463	0.840463	557.568999	0.840463	557.568999	0.840463	557.568999	0.840463	0.868093
chr22	24376132	24384311	GSTT1	0	-	GSTT1	24384311	27.740000	27.740000	0.796791	False	K562	163	375.315737	0.499109	0.499109	45.887729	0.775401	134	343.293103	0.475936	0.475936	41.972503	0.748663	359.304420	0.483066	43.930116	0.770053	109	498.155909	0.501783	0.501783	60.906701	0.770053	498.155909	0.501783	60.906701	0.770053	180	414.459096	0.757576	0.757576	414.459096	0.757576	152	389.407102	0.759358	0.759358	389.407102	0.759358	401.933099	0.755793	401.933099	0.755793	109	498.155909	0.820856	0.820856	498.155909	0.820856	498.155909	0.820856	498.155909	0.820856	0.812834
chr22	24385937	24401899	GSTTP2	0	-	GSTTP2	24401899	0.000000	0.000000	0.268271	False	K562	210	483.535612	0.565062	0.565062	30.292921	0.654189	175	448.330545	0.560606	0.560606	28.087367	0.634581	465.933079	0.563280	29.190144	0.636364	29	132.536893	0.268271	0.268271	8.303276	0.180036	132.536893	0.268271	8.303276	0.180036	5	11.512753	0.276292	0.276292	11.512753	0.276292	2	5.123778	0.139037	0.139037	5.123778	0.139037	8.318265	0.196970	8.318265	0.196970	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.106952
chr22	24407764	24574596	CABIN1	0	+	CABIN1	24407764	13.110000	13.110000	0.702317	False	K562	1051	2419.980613	0.896613	0.896613	14.505494	0.402852	947	2426.108721	0.896613	0.896613	14.542226	0.399287	2423.044667	0.898396	14.523860	0.406417	795	3633.338970	0.919786	0.919786	21.778430	0.522282	3633.338970	0.919786	21.778430	0.522282	323	743.723823	0.860963	0.860963	743.723823	0.860963	273	699.395650	0.852050	0.852050	699.395650	0.852050	721.559737	0.860963	721.559737	0.860963	42	191.949983	0.646168	0.646168	191.949983	0.646168	191.949983	0.646168	191.949983	0.646168	0.750446
chr22	24577443	24585074	SUSD2	0	+	SUSD2	24577443	0.000000	0.000000	0.268271	False	K562	27	62.168864	0.155971	0.155971	8.146883	0.192513	19	48.675888	0.129234	0.129234	6.378704	0.131907	55.422376	0.140820	7.262793	0.156863	14	63.983328	0.174688	0.174688	8.384658	0.187166	63.983328	0.174688	8.384658	0.187166	5	11.512753	0.276292	0.276292	11.512753	0.276292	5	12.809444	0.280749	0.280749	12.809444	0.280749	12.161098	0.279857	12.161098	0.279857	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.144385
chr22	24615621	24641110	GGT5	0	-	GGT5	24641110	0.340000	0.340000	0.456328	False	K562	78	179.598942	0.336007	0.336007	7.046135	0.147950	109	279.245882	0.425134	0.425134	10.955545	0.283422	229.422412	0.377897	9.000840	0.224599	27	123.396418	0.260250	0.260250	4.841164	0.087344	123.396418	0.260250	4.841164	0.087344	8	18.420404	0.336007	0.336007	18.420404	0.336007	16	40.990221	0.437611	0.437611	40.990221	0.437611	29.705313	0.390374	29.705313	0.390374	4	18.280951	0.361854	0.361854	18.280951	0.361854	18.280951	0.361854	18.280951	0.361854	0.390374
chr22	24647588	24661492	POM121L9P	0	+	POM121L9P	24647588	0.010000	0.010000	0.375223	False	K562	60	138.153032	0.271836	0.271836	9.936208	0.253119	52	133.218219	0.277184	0.277184	9.581287	0.242424	135.685626	0.278075	9.758748	0.240642	3	13.710713	0.074866	0.074866	0.986098	0.053476	13.710713	0.074866	0.986098	0.053476	0	0.000000	0.022282	0.022282	0.000000	0.022282	0	0.000000	0.028520	0.028520	0.000000	0.028520	0.000000	0.013369	0.000000	0.013369	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.013369
chr22	24666784	24838328	SPECC1L-ADORA2A	0	+	SPECC1L-ADORA2A	24666784	0.000000	0.000000	0.268271	False	K562	932	2145.977099	0.873440	0.873440	12.509776	0.340463	842	2157.110394	0.877005	0.877005	12.574677	0.345811	2151.543747	0.875223	12.542227	0.336898	462	2111.449817	0.844920	0.844920	12.308503	0.320856	2111.449817	0.844920	12.308503	0.320856	185	425.971849	0.762923	0.762923	425.971849	0.762923	132	338.169325	0.722816	0.722816	338.169325	0.722816	382.070587	0.747772	382.070587	0.747772	72	329.057114	0.743316	0.743316	329.057114	0.743316	329.057114	0.743316	329.057114	0.743316	0.747772
